id,name,type,frameType,description,level,atk,def,race,attribute,archetype
33503878,Abyss Script - Dramatic Story,Spell Card,spell,"Target 1 ""Abyss Actor"" Pendulum Monster you control; Special Summon 1 ""Abyss Actor"" monster from your Deck with a different name  then place the targeted monster in your Pendulum Zone or destroy it. If this Set card in its owner's control is destroyed by an opponent's card effect  and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can return up to 2 cards on the field to the hand. You can only activate 1 ""Abyss Script - Dramatic Story"" per turn.",,,,Normal,,Abyss Script
87390798,Abyss Script - Fantasy Magic,Spell Card,spell,"Target 1 ""Abyss Actor"" monster you control; this turn  every monster that battles it  but is not destroyed  returns to the hand at the end of the Damage Step. If this Set card in its owner's control is destroyed by an opponent's card effect  and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can target 1 card your opponent controls; place it on top of the Deck.",,,,Normal,,Abyss Actor
50179591,Abyss Script - Fire Dragon's Lair,Spell Card,spell,"Target 1 ""Abyss Actor"" monster you control; if it destroys your opponent's monster by battle this turn  your opponent banishes 3 monsters from their Extra Deck (their choice). If this Set card in its owner's control is destroyed by an opponent's card effect  and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can look at your opponent's Extra Deck  also banish 1 monster from their Extra Deck. You can only use this effect of ""Abyss Script - Fire Dragon's Lair"" once per turn.",,,,Normal,,Abyss Actor
23784496,Abyss Script - Opening Ceremony,Spell Card,spell,"Gain 500 LP for each ""Abyss Actor"" monster you control. If this Set card in its owner's control is destroyed by an opponent's card effect  and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can draw until you have 5 cards in your hand. You can only use each effect of ""Abyss Script - Opening Ceremony"" once per turn.",,,,Normal,,Abyss Actor
13662809,Abyss Script - Rise of the Abyss King,Spell Card,spell,"Target face-up cards on the field  up to the number of Attack Position ""Abyss Actor"" monsters with different names you control; destroy them. If you control a Level 7 or higher ""Abyss Actor"" monster  your opponent cannot activate cards or effects in response to this card's activation. If this Set card in its owner's control is destroyed by an opponent's card effect  and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can add up to 2 ""Abyss Actor"" cards and/or ""Abyss Script"" Spells with different names from your Deck to your hand.",,,,Normal,,Abyss Actor
41803903,Abyss Script - Romantic Terror,Spell Card,spell,"Return 1 ""Abyss Actor"" Pendulum Monster you control to the hand  and if you do  Special Summon from your Extra Deck in Defense Position  1 face-up ""Abyss Actor"" Pendulum Monster with a different original name from that monster. If this Set card in its owner's control is destroyed by an opponent's card effect  and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can Set any number of ""Abyss Script"" Spells directly from your Deck. You can only activate 1 ""Abyss Script - Romantic Terror"" per turn.",,,,Quick-Play,,Abyss Actor
61496006,Abyss Shark,Effect Monster,effect,"If this card is used for the Xyz Summon of a ""Number"" monster  it can be treated as a Level 3 or 4 monster. If all monsters you control are WATER (min. 1): You can Special Summon this card from your hand  and if you do  add 1 Level 3  4  or 5 Fish monster from your Deck to your hand  except ""Abyss Shark"". For the rest of this turn  you cannot Special Summon monsters  except WATER monsters  also  double the first battle damage inflicted to your opponent this turn by your ""Number"" monster battling another monster. You can only use this effect of ""Abyss Shark"" once per turn.",5,1200,700,Fish,WATER,Abyss-
18318842,Abyss Soldier,Effect Monster,effect,Once per turn: You can discard 1 WATER monster to the Graveyard to target 1 card on the field; return it to the hand.,4,1800,1300,Aqua,WATER,
97232518,Abyss Stungray,Trap Card,trap,Special Summon this card as an Effect Monster (Thunder-Type/LIGHT/Level 5/ATK 1900/DEF 0). (This card is also still a Trap Card.) If Summoned this way  this card cannot be destroyed by battle.,,,,Continuous,,
88409165,Abyss Warrior,Effect Monster,effect,Once per turn: You can discard 1 WATER monster to the Graveyard  then target 1 monster in either player's Graveyard; return that target to either the top or bottom of the Deck.,4,1800,1300,Aqua,WATER,
19596712,Abyss-scale of Cetus,Spell Card,spell,"Equip only to a ""Mermail"" monster. It gains 800 ATK. When a Trap effect that was activated on your opponent's side of the field resolves  negate that effect  then send this card to the Graveyard.",,,,Equip,,Mermail
8719957,Abyss-scale of the Kraken,Spell Card,spell,"Equip only to a ""Mermail"" monster. It gains 400 ATK. When a monster effect that was activated on your opponent's side of the field resolves  negate that effect  then send this card to the Graveyard.",,,,Equip,,Mermail
72932673,Abyss-scale of the Mizuchi,Spell Card,spell,"Equip only to a ""Mermail"" monster. It gains 800 ATK. When a Spell effect that was activated on your opponent's side of the field resolves  negate that effect  then send this card to the Graveyard.",,,,Equip,,Mermail
79206750,Abyss-scorn,Trap Card,trap,"Target 1 ""Mermail"" monster you control; it gains 1000 ATK until the End Phase. When this Set card is sent to the Graveyard: Target 1 monster your opponent controls; send that target to the Graveyard.",,,,Normal,,Mermail
60202749,Abyss-sphere,Trap Card,trap,"Special Summon 1 ""Mermail"" monster from your Deck. Its effects are negated. You cannot activate any Spell Cards. When this card leaves the field  destroy that monster. Destroy this card during your opponent's next End Phase after activation.",,,,Continuous,,Mermail
34707034,Abyss-squall,Trap Card,trap,"Target 3 ""Mermail"" monsters in your Graveyard; Special Summon those targets in face-up Defense Position. Their effects are negated and they cannot declare an attack. Destroy them during the End Phase.",,,,Normal,,Mermail
97697447,Abyss-strom,Trap Card,trap,"Send 1 face-up ""Umi"" you control to the Graveyard; send all Spell and Trap Cards on the field to the Graveyard.",,,,Normal,,Umi
89801755,Abyssal Designator,Spell Card,spell,Pay 1000 Life Points. Declare a Type and an Attribute. Your opponent must send 1 monster with both the declared Type and Attribute from their hand or Deck to the Graveyard.,,,,Normal,,
44223284,Abyssal Kingshark,Effect Monster,effect,Once per turn  if this card would be destroyed by an effect that does not target it  it is not destroyed.,4,1700,600,Fish,WATER,
30983281,Accel Synchro Stardust Dragon,Synchro Monster,synchro,"1 Tuner + 1+ non-Tuner monsters  If this card is Synchro Summoned: You can Special Summon 1 Level 2 or lower Tuner from your GY. During the Main Phase (Quick Effect): You can Tribute this card; Special Summon 1 ""Stardust Dragon"" from your Extra Deck (this is treated as a Synchro Summon)  then  immediately after this effect resolves  Synchro Summon 1 Synchro Monster using monsters you control as material. This turn  the monsters Synchro Summoned by this effect are unaffected by your opponent's activated effects. You can only use each effect of ""Accel Synchro Stardust Dragon"" once per turn.",8,2500,2000,Dragon,WIND,Stardust
37675907,Accel Synchron,Synchro Tuner Monster,synchro,"1 Tuner + 1+ non-Tuner monsters  Once per turn: You can send 1 ""Synchron"" monster from your Deck to the GY  then activate 1 of these effects;  ● Increase this card's Level by the Level of the sent monster.  ● Reduce this card's Level by the Level of the sent monster.  During your opponent's Main Phase  you can (Quick Effect): Immediately after this effect resolves  Synchro Summon using this card you control. You can only Synchro Summon ""Accel Synchron"" once per turn.",5,500,2100,Machine,DARK,Synchron
34838437,Accellight,Spell Card,spell,"If you control no monsters: Special Summon 1 Level 4 or lower ""Photon"" or ""Galaxy"" monster from your Deck. You can only activate 1 ""Accellight"" per turn. You cannot Normal Summon/Set during the turn you activate this card.",,,,Normal,,Photon
86066372,Accesscode Talker,Link Monster,link,"2+ Effect Monsters  Your opponent cannot activate cards or effects in response to this card's effect activations. If this card is Link Summoned: You can target 1 Link Monster that was used as material for its Link Summon; this card gains ATK equal to that monster's Link Rating x 1000. You can banish 1 Link Monster from your field or GY; destroy 1 card your opponent controls  also for the rest of this turn  you cannot banish monsters with that same Attribute to activate this effect of ""Accesscode Talker"".",,2300,,Cyberse,DARK,Code Talker
98444741,Accumulated Fortune,Trap Card,trap,Activate only as Chain Link 4 or higher. Draw 2 cards. You cannot activate this card if multiple cards/effects with the same name are in that Chain.,,,,Normal,,
98865920,Achacha Archer,Effect Monster,effect,When this card is Normal or Flip Summoned: Inflict 500 damage to your opponent.,3,1200,600,Warrior,FIRE,
62476197,Achacha Chanbara,Effect Monster,effect,During either player's turn  when a card or effect is activated that will inflict damage when it resolves: You can Special Summon this card from your hand  and if you do  inflict 400 damage to your opponent.,3,1400,400,Warrior,FIRE,
15808381,Achichi @Ignister,Effect Monster,effect,"If this card is Normal or Special Summoned: You can add 1 Level 4 or lower ""@Ignister"" monster from your Deck to your hand  except ""Achichi @Ignister"". At the start of the Damage Step  when your Cyberse monster battles: You can banish this card from your GY; destroy that monster you control. You can only use each effect of ""Achichi @Ignister"" once per turn.",2,800,800,Cyberse,FIRE,@Ignister
77568553,Acid Crawler,Normal Monster,normal,A giant caterpillar that secretes an acid mist that melts anything.,3,900,700,Insect,EARTH,
21323861,Acid Rain,Spell Card,spell,Destroy all face-up Machine-Type monsters on the field.,,,,Normal,,
41356845,Acid Trap Hole,Trap Card,trap,Target 1 face-down Defense Position monster on the field; flip it face-up  then destroy it if its DEF is 2000 or less  or return it face-down if its DEF is more than 2000.,,,,Normal,,Hole
35956022,Acidic Downpour,Spell Card,spell,All EARTH monsters lose 500 ATK and gain 400 DEF.,,,,Field,,
21051977,Acorno,Effect Monster,effect,"During your Main Phase: You can send 1 ""Pinecono"" from your hand to the Graveyard  and Special Summon this card from the hand.",1,200,400,Plant,EARTH,
47372349,Acrobat Monkey,Normal Monster,normal,An autonomous monkey type robot which was developed with cutting-edge technology. It moves very acrobatically.,3,1000,1800,Machine,EARTH,
33656832,Acrobatic Magician,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  When a monster(s) you control is destroyed by a card effect (except during the Damage Step): You can Special Summon this card from your Pendulum Zone. You can only use this effect of ""Acrobatic Magician"" once per turn. [ Monster Effect ]  If the activation of a Spell/Trap Card is negated (except during the Damage Step): You can Special Summon this card from your hand. When this card is destroyed by battle: You can place this card in your Pendulum Zone.",5,800,2300,Spellcaster,DARK,Magician
35498188,Action Magic - Double Banking,Spell Card,spell,Discard 1 card; this turn  if a monster you currently control destroys an opponent's monster by battle  it can make a second attack in a row. During your Main Phase  if this card is in your GY  except the turn this card was sent to the GY: You can discard 1 Spell; Set this card.,,,,Quick-Play,,
